Year,City,Sport,Discipline,Athlete,Country,Gender,Event,Medal
1980,Moscow,Wrestling,Wrestling Free.,"BELOGLAZOV, Sergei",Soviet Union,Men,52 - 57KG (Bantamweight),Summer
1980,Moscow,Wrestling,Wrestling Free.,"ABUSHEV, Magomedgasan",Soviet Union,Men,57 - 62KG (Featherweight),Summer
1980,Moscow,Wrestling,Wrestling Free.,"ABSAIDOV, Saipulla",Soviet Union,Men,62 - 68KG (Lightweight),Summer
1980,Moscow,Wrestling,Wrestling Free.,"RAICHEV, Valentin",Bulgaria,Men,68 - 74KG (Welterweight),Summer
1980,Moscow,Wrestling,Wrestling Free.,"ABILOV, Ismail",Bulgaria,Men,74 - 82KG (Middleweight),Summer
1980,Moscow,Wrestling,Wrestling Free.,"OGANISIAN, Sanasar",Soviet Union,Men,82 - 90KG (Light-Heavyweight),Summer
1980,Moscow,Wrestling,Wrestling Free.,"MATE, Ilia",Soviet Union,Men,90 - 100KG (Heavyweight),Summer
1980,Moscow,Wrestling,Wrestling Gre-R,"USHKEMPIROV, Zhaksylyk",Soviet Union,Men,- 48KG (Light-Flyweight),Summer
1980,Moscow,Wrestling,Wrestling Gre-R,"KOLCHINSKY, Aleksandr",Soviet Union,Men,+ 100KG (Super Heavyweight),Summer
1980,Moscow,Wrestling,Wrestling Gre-R,"BLAGIDZE, Vakhtang",Soviet Union,Men,48 - 52KG (Flyweight),Summer
1980,Moscow,Wrestling,Wrestling Gre-R,"SERIKOV, Shamil",Soviet Union,Men,52 - 57KG (Bantamweight),Summer
1980,Moscow,Wrestling,Wrestling Gre-R,"MIGIAKIS, Stilianos",Greece,Men,57 - 62KG (Featherweight),Summer
1980,Moscow,Wrestling,Wrestling Gre-R,"RUSU, Stefan",Romania,Men,62 - 68KG (Lightweight),Summer
1980,Moscow,Wrestling,Wrestling Gre-R,"KOCSIS, Ferenc",Hungary,Men,68 - 74KG (Welterweight),Summer
1980,Moscow,Wrestling,Wrestling Gre-R,"KORBAN, Gennadi",Soviet Union,Men,74 - 82KG (Middleweight),Summer
1980,Moscow,Wrestling,Wrestling Gre-R,"NOTTNY, Norbert",Hungary,Men,82 - 90KG (Light-Heavyweight),Summer
1980,Moscow,Wrestling,Wrestling Gre-R,"RAIKOV, Georgi",Bulgaria,Men,90 - 100KG (Heavyweight),Summer
1984,Los Angeles,Aquatics,Diving,"LOUGANIS, Gregory",United States,Men,10M Platform,Summer
1984,Los Angeles,Aquatics,Diving,"ZHOU, Ji-Hong",China,Women,10M Platform,Summer
1984,Los Angeles,Aquatics,Diving,"LOUGANIS, Gregory",United States,Men,3M Springboard,Summer
1984,Los Angeles,Aquatics,Diving,"BERNIER, Sylvie",Canada,Women,3M Springboard,Summer
1984,Los Angeles,Aquatics,Swimming,"CAREY, Richard John",United States,Men,100M Backstroke,Summer
1984,Los Angeles,Aquatics,Swimming,"ANDREWS, Theresa",United States,Women,100M Backstroke,Summer
1984,Los Angeles,Aquatics,Swimming,"LUNDQUIST, Steven K.",United States,Men,100M Breaststroke,Summer
1984,Los Angeles,Aquatics,Swimming,"VAN STAVEREN, Petra",Netherlands,Women,100M Breaststroke,Summer
1984,Los Angeles,Aquatics,Swimming,"GROSS, Michael",West Germany,Men,100M Butterfly,Summer
1984,Los Angeles,Aquatics,Swimming,"MEAGHER, Mary T.",United States,Women,100M Butterfly,Summer
1984,Los Angeles,Aquatics,Swimming,"GAINES, Ambrose Iv",United States,Men,100M Freestyle,Summer
1984,Los Angeles,Aquatics,Swimming,"HOGSHEAD, Nancy Lynn",United States,Women,100M Freestyle,Summer
1984,Los Angeles,Aquatics,Swimming,"STEINSEIFER, Carolyn",United States,Women,100M Freestyle,Summer
1984,Los Angeles,Aquatics,Swimming,"O'BRIEN, Michael Jon",United States,Men,1500M Freestyle,Summer
1984,Los Angeles,Aquatics,Swimming,"CAREY, Richard John",United States,Men,200M Backstroke,Summer
1984,Los Angeles,Aquatics,Swimming,"DE ROVER, Jolanda",Netherlands,Women,200M Backstroke,Summer
1984,Los Angeles,Aquatics,Swimming,"DAVIS, Victor",Canada,Men,200M Breaststroke,Summer
1984,Los Angeles,Aquatics,Swimming,"OTTENBRITE, Anne",Canada,Women,200M Breaststroke,Summer
1984,Los Angeles,Aquatics,Swimming,"SIEBEN, Jonathan",Australia,Men,200M Butterfly,Summer
1984,Los Angeles,Aquatics,Swimming,"MEAGHER, Mary T.",United States,Women,200M Butterfly,Summer
1984,Los Angeles,Aquatics,Swimming,"GROSS, Michael",West Germany,Men,200M Freestyle,Summer
1984,Los Angeles,Aquatics,Swimming,"WAYTE, Mary Alice",United States,Women,200M Freestyle,Summer
1984,Los Angeles,Aquatics,Swimming,"BAUMANN, Alexander",Canada,Men,200M Individual Medley,Summer
1984,Los Angeles,Aquatics,Swimming,"CAULKINS, Tracy Anne",United States,Women,200M Individual Medley,Summer
1984,Los Angeles,Aquatics,Swimming,"DICARLO, George Thomas",United States,Men,400M Freestyle,Summer
1984,Los Angeles,Aquatics,Swimming,"COHEN, Tiffany Lisa",United States,Women,400M Freestyle,Summer
1984,Los Angeles,Aquatics,Swimming,"BAUMANN, Alexander",Canada,Men,400M Individual Medley,Summer
1984,Los Angeles,Aquatics,Swimming,"CAULKINS, Tracy Anne",United States,Women,400M Individual Medley,Summer
1984,Los Angeles,Aquatics,Swimming,"BIONDI, Matthew",United States,Men,4X100M Freestyle Relay,Summer
1984,Los Angeles,Aquatics,Swimming,"CAVANAUGH, Christopher Carl",United States,Men,4X100M Freestyle Relay,Summer
1984,Los Angeles,Aquatics,Swimming,"GAINES, Ambrose Iv",United States,Men,4X100M Freestyle Relay,Summer
1984,Los Angeles,Aquatics,Swimming,"HEATH, Michael Steward",United States,Men,4X100M Freestyle Relay,Summer
1984,Los Angeles,Aquatics,Swimming,"HOGSHEAD, Nancy Lynn",United States,Women,4X100M Freestyle Relay,Summer
1984,Los Angeles,Aquatics,Swimming,"JOHNSON, Jenna Leigh",United States,Women,4X100M Freestyle Relay,Summer
1984,Los Angeles,Aquatics,Swimming,"STEINSEIFER, Carolyn",United States,Women,4X100M Freestyle Relay,Summer
1984,Los Angeles,Aquatics,Swimming,"TORRES, Dara",United States,Women,4X100M Freestyle Relay,Summer
1984,Los Angeles,Aquatics,Swimming,"CAREY, Richard John",United States,Men,4X100M Medley Relay,Summer
1984,Los Angeles,Aquatics,Swimming,"GAINES, Ambrose Iv",United States,Men,4X100M Medley Relay,Summer
1984,Los Angeles,Aquatics,Swimming,"LUNDQUIST, Steven K.",United States,Men,4X100M Medley Relay,Summer
1984,Los Angeles,Aquatics,Swimming,"MORALES, Pablo",United States,Men,4X100M Medley Relay,Summer
1984,Los Angeles,Aquatics,Swimming,"ANDREWS, Theresa",United States,Women,4X100M Medley Relay,Summer
1984,Los Angeles,Aquatics,Swimming,"CAULKINS, Tracy Anne",United States,Women,4X100M Medley Relay,Summer
1984,Los Angeles,Aquatics,Swimming,"HOGSHEAD, Nancy Lynn",United States,Women,4X100M Medley Relay,Summer
1984,Los Angeles,Aquatics,Swimming,"MEAGHER, Mary T.",United States,Women,4X100M Medley Relay,Summer
1984,Los Angeles,Aquatics,Swimming,"FLOAT, Jeffrey James",United States,Men,4X200M Freestyle Relay,Summer
1984,Los Angeles,Aquatics,Swimming,"HAYES, Lawrence Bruce",United States,Men,4X200M Freestyle Relay,Summer
1984,Los Angeles,Aquatics,Swimming,"HEATH, Michael Steward",United States,Men,4X200M Freestyle Relay,Summer
1984,Los Angeles,Aquatics,Swimming,"LARSON, David Erwin",United States,Men,4X200M Freestyle Relay,Summer
1984,Los Angeles,Aquatics,Swimming,"COHEN, Tiffany Lisa",United States,Women,800M Freestyle,Summer
1984,Los Angeles,Aquatics,Synchronized S.,"COSTIE, Candace",United States,Women,Duet,Summer
1984,Los Angeles,Aquatics,Synchronized S.,"RUIZ-CONFORTO, Tracie Lehuanani",United States,Women,Duet,Summer
1984,Los Angeles,Aquatics,Synchronized S.,"RUIZ-CONFORTO, Tracie Lehuanani",United States,Women,Solo,Summer
1984,Los Angeles,Aquatics,Water polo,"ANDRIC, Dragan",Yugoslavia,Men,Water Polo,Summer
1984,Los Angeles,Aquatics,Water polo,"BEBIC, Milivoj",Yugoslavia,Men,Water Polo,Summer
1984,Los Angeles,Aquatics,Water polo,"BUKIC, Perica",Yugoslavia,Men,Water Polo,Summer
1984,Los Angeles,Aquatics,Water polo,"DJUHO, Veselin",Yugoslavia,Men,Water Polo,Summer
1984,Los Angeles,Aquatics,Water polo,"KRIVOKAPIC, Milorad",Yugoslavia,Men,Water Polo,Summer
1984,Los Angeles,Aquatics,Water polo,"LUSIC, Deni",Yugoslavia,Men,Water Polo,Summer
1984,Los Angeles,Aquatics,Water polo,"MILANOVIC, Igor",Yugoslavia,Men,Water Polo,Summer
1984,Los Angeles,Aquatics,Water polo,"PASKVALIN, Tomislav",Yugoslavia,Men,Water Polo,Summer
1984,Los Angeles,Aquatics,Water polo,"PETROVIC, Zoran",Yugoslavia,Men,Water Polo,Summer
1984,Los Angeles,Aquatics,Water polo,"POPOVIC, Andrija",Yugoslavia,Men,Water Polo,Summer
1984,Los Angeles,Aquatics,Water polo,"ROJE, Zoran",Yugoslavia,Men,Water Polo,Summer
1984,Los Angeles,Aquatics,Water polo,"SUKNO, Goran",Yugoslavia,Men,Water Polo,Summer
1984,Los Angeles,Aquatics,Water polo,"VULETIC, Bozo",Yugoslavia,Men,Water Polo,Summer
1984,Los Angeles,Archery,Archery,"PACE, Darrell Owen",United States,Men,Individual Fita Round,Summer
1984,Los Angeles,Archery,Archery,"SEO, Hyang-Soon","Korea, South",Women,Individual Fita Round,Summer
1984,Los Angeles,Athletics,Athletics,"COVA, Alberto",Italy,Men,10000M,Summer
1984,Los Angeles,Athletics,Athletics,"LEWIS, Carl",United States,Men,100M,Summer
1984,Los Angeles,Athletics,Athletics,"ASHFORD, Evelyn",United States,Women,100M,Summer
1984,Los Angeles,Athletics,Athletics,"FITZGERALD-BROWN, Benita",United States,Women,100M Hurdles,Summer
1984,Los Angeles,Athletics,Athletics,"KINGDOM, Roger",United States,Men,110M Hurdles,Summer
1984,Los Angeles,Athletics,Athletics,"COE, Sebastian",United Kingdom,Men,1500M,Summer
1984,Los Angeles,Athletics,Athletics,"DORIO, Gabriella",Italy,Women,1500M,Summer
1984,Los Angeles,Athletics,Athletics,"LEWIS, Carl",United States,Men,200M,Summer
1984,Los Angeles,Athletics,Athletics,"BRISCO-HOOKS, Valerie Ann",United States,Women,200M,Summer
1984,Los Angeles,Athletics,Athletics,"CANTO GUDINO, Ernesto",Mexico,Men,20KM Walk,Summer
1984,Los Angeles,Athletics,Athletics,"PUICA, Maricica",Romania,Women,3000M,Summer
1984,Los Angeles,Athletics,Athletics,"KORIR, Julius",Kenya,Men,3000M Steeplechase,Summer
1984,Los Angeles,Athletics,Athletics,"BABERS, Alonzo C.",United States,Men,400M,Summer
1984,Los Angeles,Athletics,Athletics,"BRISCO-HOOKS, Valerie Ann",United States,Women,400M,Summer
1984,Los Angeles,Athletics,Athletics,"MOSES, Edwin",United States,Men,400M Hurdles,Summer
1984,Los Angeles,Athletics,Athletics,"EL MOUTAWAKEL, Nawal",Morocco,Women,400M Hurdles,Summer
1984,Los Angeles,Athletics,Athletics,"BROWN, Ronald James",United States,Men,4X100M Relay,Summer
1984,Los Angeles,Athletics,Athletics,"GRADDY, Samuel Louis",United States,Men,4X100M Relay,Summer
1984,Los Angeles,Athletics,Athletics,"LEWIS, Carl",United States,Men,4X100M Relay,Summer
1984,Los Angeles,Athletics,Athletics,"SMITH, Calvin",United States,Men,4X100M Relay,Summer
1984,Los Angeles,Athletics,Athletics,"ASHFORD, Evelyn",United States,Women,4X100M Relay,Summer
1984,Los Angeles,Athletics,Athletics,"BOLDEN, Jeanette",United States,Women,4X100M Relay,Summer
1984,Los Angeles,Athletics,Athletics,"BROWN, Alice Regina",United States,Women,4X100M Relay,Summer
1984,Los Angeles,Athletics,Athletics,"CHEESEBOROUGH, Chandra Danette",United States,Women,4X100M Relay,Summer
1984,Los Angeles,Athletics,Athletics,"ARMSTEAD, Raymond",United States,Men,4X400M Relay,Summer
1984,Los Angeles,Athletics,Athletics,"BABERS, Alonzo C.",United States,Men,4X400M Relay,Summer
1984,Los Angeles,Athletics,Athletics,"MCKAY, Antonio Ricardo",United States,Men,4X400M Relay,Summer
1984,Los Angeles,Athletics,Athletics,"NIX, Sunder L.",United States,Men,4X400M Relay,Summer
1984,Los Angeles,Athletics,Athletics,"BRISCO-HOOKS, Valerie Ann",United States,Women,4X400M Relay,Summer
1984,Los Angeles,Athletics,Athletics,"CHEESEBOROUGH, Chandra Danette",United States,Women,4X400M Relay,Summer
1984,Los Angeles,Athletics,Athletics,"HOWARD, Sherryl Frances",United States,Women,4X400M Relay,Summer
1984,Los Angeles,Athletics,Athletics,"LEATHERWOOD-KING, Lillie Mae",United States,Women,4X400M Relay,Summer
1984,Los Angeles,Athletics,Athletics,"AOUITA, Said",Morocco,Men,5000M,Summer
1984,Los Angeles,Athletics,Athletics,"GONZALEZ, Raul",Mexico,Men,50KM Walk,Summer
1984,Los Angeles,Athletics,Athletics,"CRUZ, Joaquim",Brazil,Men,800M,Summer
1984,Los Angeles,Athletics,Athletics,"BESLIU-MELINTE, Doina",Romania,Women,800M,Summer
1984,Los Angeles,Athletics,Athletics,"THOMPSON, Daley",United Kingdom,Men,Decathlon,Summer
1984,Los Angeles,Athletics,Athletics,"DANNEBERG, Rolf",West Germany,Men,Discus Throw,Summer
1984,Los Angeles,Athletics,Athletics,"STALMAN, Ria G.",Netherlands,Women,Discus Throw,Summer
1984,Los Angeles,Athletics,Athletics,"TIAINEN, Juha",Finland,Men,Hammer Throw,Summer
1984,Los Angeles,Athletics,Athletics,"NUNN-SAUNDERS-CEARNS, Glyniss Leanne",Australia,Women,Heptathlon,Summer
1984,Los Angeles,Athletics,Athletics,"MÖGENBURG, Dietmar",West Germany,Men,High Jump,Summer
1984,Los Angeles,Athletics,Athletics,"MEYFARTH, Ulrike",West Germany,Women,High Jump,Summer
1984,Los Angeles,Athletics,Athletics,"HARKONEN, Arto",Finland,Men,Javelin Throw,Summer
1984,Los Angeles,Athletics,Athletics,"SANDERSON, Teresa",United Kingdom,Women,Javelin Throw,Summer
1984,Los Angeles,Athletics,Athletics,"LEWIS, Carl",United States,Men,Long Jump,Summer
1984,Los Angeles,Athletics,Athletics,"CUSMIR-STANCIU, Anisoara",Romania,Women,Long Jump,Summer
1984,Los Angeles,Athletics,Athletics,"LOPES, Carlos",Portugal,Men,Marathon,Summer
1984,Los Angeles,Athletics,Athletics,"BENOIT, Joan",United States,Women,Marathon,Summer
1984,Los Angeles,Athletics,Athletics,"QUINON, Pierre",France,Men,Pole Vault,Summer
1984,Los Angeles,Athletics,Athletics,"ANDREI, Alessandro",Italy,Men,Shot Put,Summer
1984,Los Angeles,Athletics,Athletics,"LOSCH, Claudia",West Germany,Women,Shot Put,Summer
1984,Los Angeles,Athletics,Athletics,"JOYNER, Alfredrick Alphonzo",United States,Men,Triple Jump,Summer
1984,Los Angeles,Basketball,Basketball,"ALFORD, Steven Todd",United States,Men,Basketball,Summer
1984,Los Angeles,Basketball,Basketball,"EWING, Patrick Aloysius",United States,Men,Basketball,Summer
1984,Los Angeles,Basketball,Basketball,"FLEMING, Vernon",United States,Men,Basketball,Summer
1984,Los Angeles,Basketball,Basketball,"JORDAN, Michael",United States,Men,Basketball,Summer
1984,Los Angeles,Basketball,Basketball,"KLEINE, Joseph William",United States,Men,Basketball,Summer
1984,Los Angeles,Basketball,Basketball,"KONCAK, Jon Francis",United States,Men,Basketball,Summer
1984,Los Angeles,Basketball,Basketball,"MULLIN, Christopher Paul",United States,Men,Basketball,Summer
1984,Los Angeles,Basketball,Basketball,"PERKINS, Samuel Bruce",United States,Men,Basketball,Summer
1984,Los Angeles,Basketball,Basketball,"ROBERTSON, Alvin Cyrrale",United States,Men,Basketball,Summer
1984,Los Angeles,Basketball,Basketball,"TISDALE, Wayman Lawrence",United States,Men,Basketball,Summer
1984,Los Angeles,Basketball,Basketball,"TURNER, Jeffrey Stephen",United States,Men,Basketball,Summer
1984,Los Angeles,Basketball,Basketball,"WOOD, Leonard III",United States,Men,Basketball,Summer
1984,Los Angeles,Basketball,Basketball,"BOSWELL, Catherine La Ora",United States,Women,Basketball,Summer
1984,Los Angeles,Basketball,Basketball,"CURRY, Denise Marie",United States,Women,Basketball,Summer
1984,Los Angeles,Basketball,Basketball,"DONOVAN, Anne Theresa",United States,Women,Basketball,Summer
1984,Los Angeles,Basketball,Basketball,"EDWARDS, Teresa",United States,Women,Basketball,Summer
1984,Los Angeles,Basketball,Basketball,"HENRY, Ludi ""Lea""",United States,Women,Basketball,Summer
1984,Los Angeles,Basketball,Basketball,"LAWRENCE, Janice Faye",United States,Women,Basketball,Summer
1984,Los Angeles,Basketball,Basketball,"MCGEE, Pamela Denise",United States,Women,Basketball,Summer
1984,Los Angeles,Basketball,Basketball,"MENKEN-SCHAUDT, Carol Jean",United States,Women,Basketball,Summer
1984,Los Angeles,Basketball,Basketball,"MILLER, Cheryl Deann",United States,Women,Basketball,Summer
1984,Los Angeles,Basketball,Basketball,"MULKEY, Kimberly Duane",United States,Women,Basketball,Summer
1984,Los Angeles,Basketball,Basketball,"NOBLE, Cindy Jo.",United States,Women,Basketball,Summer
1984,Los Angeles,Basketball,Basketball,"WOODARD, Lynette",United States,Women,Basketball,Summer
1984,Los Angeles,Boxing,Boxing,"GONZALEZ, Paul Garza Jr.",United States,Men,- 48KG (Light-Flyweight),Summer
1984,Los Angeles,Boxing,Boxing,"BIGGS, Tyrell",United States,Men,+ 91KG (Super Heavyweight),Summer
1984,Los Angeles,Boxing,Boxing,"MCCRORY, Steven D.",United States,Men,48 - 51KG (Flyweight),Summer
1984,Los Angeles,Boxing,Boxing,"STECCA, Maurizio",Italy,Men,51 - 54KG (Bantamweight),Summer
1984,Los Angeles,Boxing,Boxing,"TAYLOR, Meldrick",United States,Men,54 - 57KG (Featherweight),Summer
1984,Los Angeles,Boxing,Boxing,"WHITAKER, Pernell",United States,Men,57 - 60KG (Lightweight),Summer
1984,Los Angeles,Boxing,Boxing,"PAGE, Jeremy Louis",United States,Men,60 - 63.5KG (Light-Welterweight),Summer
1984,Los Angeles,Boxing,Boxing,"BRELAND, Mark Anthony",United States,Men,63.5 - 67KG (Welterweight),Summer
1984,Los Angeles,Boxing,Boxing,"TATE, Frank",United States,Men,67 - 71KG (Light-Middleweight),Summer
1984,Los Angeles,Boxing,Boxing,"SHIN, Joon-Sup","Korea, South",Men,71-75KG,Summer
1984,Los Angeles,Boxing,Boxing,"JOSIPOVIC, Antun",Yugoslavia,Men,75 - 81KG (Light-Heavyweight),Summer
1984,Los Angeles,Boxing,Boxing,"TILLMAN, Henry",United States,Men,81 - 91KG (Heavyweight),Summer
1984,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"EICKE, Ulrich",West Germany,Men,C-1 1000M (Canoe Single),Summer
1984,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"CAIN, Lawrence",Canada,Men,C-1 500M (Canoe Single),Summer
1984,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"PATZAICHIN, Ivan",Romania,Men,C-2 1000M (Canoe Double),Summer
1984,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"SIMIONOV, Toma",Romania,Men,C-2 1000M (Canoe Double),Summer
1984,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"LJUBEK, Matija",Yugoslavia,Men,C-2 500M (Canoe Double),Summer
1984,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"NISOVIC, Mirko",Yugoslavia,Men,C-2 500M (Canoe Double),Summer
1984,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"THOMPSON, Alan Blair",New Zealand,Men,K-1 1000M (Kayak Single),Summer
1984,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"FERGUSON, Ian Gordon",New Zealand,Men,K-1 500M (Kayak Single),Summer
1984,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"ANDERSSON, Agneta",Sweden,Women,K-1 500M (Kayak Single),Summer
1984,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"FISHER, Hugh",Canada,Men,K-2 1000M (Kayak Double),Summer
1984,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"MORRIS, Alwyn",Canada,Men,K-2 1000M (Kayak Double),Summer
1984,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"FERGUSON, Ian Gordon",New Zealand,Men,K-2 500M (Kayak Double),Summer
1984,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"MAC DONALD, Christopher Paul",New Zealand,Men,K-2 500M (Kayak Double),Summer
1984,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"ANDERSSON, Agneta",Sweden,Women,K-2 500M (Kayak Double),Summer
1984,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"OLSSON, Anna",Sweden,Women,K-2 500M (Kayak Double),Summer
1984,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"BRAMWELL, Grant",New Zealand,Men,K-4 1000M (Kayak Four),Summer
1984,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"FERGUSON, Ian Gordon",New Zealand,Men,K-4 1000M (Kayak Four),Summer
1984,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"MAC DONALD, Christopher Paul",New Zealand,Men,K-4 1000M (Kayak Four),Summer
1984,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"THOMPSON, Alan Blair",New Zealand,Men,K-4 1000M (Kayak Four),Summer
1984,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"CONSTANTIN, Agafia",Romania,Women,K-4 500M (Kayak Four),Summer
1984,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"MARINESCU, Tecla",Romania,Women,K-4 500M (Kayak Four),Summer
1984,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"NICHITOV-IONESCU, Nastasia",Romania,Women,K-4 500M (Kayak Four),Summer
1984,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"STEFAN, Maria",Romania,Women,K-4 500M (Kayak Four),Summer
1984,Los Angeles,Cycling,Cycling Road,"GREWAL, Alexi S.",United States,Men,Individual Road Race,Summer
1984,Los Angeles,Cycling,Cycling Road,"CARPENTER-PHINNEY, Helen Constance",United States,Women,Individual Road Race,Summer
1984,Los Angeles,Cycling,Cycling Road,"BARTALINI, Marcello",Italy,Men,Team Time Trial,Summer
1984,Los Angeles,Cycling,Cycling Road,"GIOVANNETTI, Marco",Italy,Men,Team Time Trial,Summer
1984,Los Angeles,Cycling,Cycling Road,"POLI, Eros",Italy,Men,Team Time Trial,Summer
1984,Los Angeles,Cycling,Cycling Road,"VANDELLI, Claudio",Italy,Men,Team Time Trial,Summer
1984,Los Angeles,Cycling,Cycling Track,"SCHMIDTKE, Fredy",West Germany,Men,1KM Time Trial,Summer
1984,Los Angeles,Cycling,Cycling Track,"HEGG, Stephen Edward",United States,Men,Individual Pursuit,Summer
1984,Los Angeles,Cycling,Cycling Track,"ILEGEMS, Roger",Belgium,Men,Points Race,Summer
1984,Los Angeles,Cycling,Cycling Track,"GORSKI, Mark Brian",United States,Men,Sprint Indivual,Summer
1984,Los Angeles,Cycling,Cycling Track,"GRENDA, Michael",Australia,Men,Team Pursuit (4000M),Summer
1984,Los Angeles,Cycling,Cycling Track,"NICHOLS, Kevin",Australia,Men,Team Pursuit (4000M),Summer
1984,Los Angeles,Cycling,Cycling Track,"TURTUR, Michael",Australia,Men,Team Pursuit (4000M),Summer
1984,Los Angeles,Cycling,Cycling Track,"WOODS, Dean",Australia,Men,Team Pursuit (4000M),Summer
1984,Los Angeles,Equestrian,Dressage,H:: AHLERICH,West Germany,Men,Individual,Summer
1984,Los Angeles,Equestrian,Dressage,"KLIMKE, Reiner",West Germany,Men,Individual,Summer
1984,Los Angeles,Equestrian,Dressage,"KLIMKE, Reiner",West Germany,Men,Team,Summer
1984,Los Angeles,Equestrian,Dressage,"KRUG, Herbert",West Germany,Men,Team,Summer
1984,Los Angeles,Equestrian,Dressage,"SAUER, Uwe",West Germany,Men,Team,Summer
1984,Los Angeles,Equestrian,Eventing,"TODD, Mark",New Zealand,Men,Individual,Summer
1984,Los Angeles,Equestrian,Eventing,"DAVIDSON, Bruce Oram",United States,Men,Team,Summer
1984,Los Angeles,Equestrian,Eventing,"FLEISCHMANN, Torrance Watkins",United States,Men,Team,Summer
1984,Los Angeles,Equestrian,Eventing,"PLUMB, John Michael",United States,Men,Team,Summer
